"","GSM1200294","GSM1200295","GSM1200296","GSM1200297","GSM1200298","GSM1200299","GSM1200300","GSM1200301","GSM1200302","GSM1200303","GSM1200304","GSM1200305","GSM1200306","GSM1200307","GSM1200308","GSM1200309","GSM1200310","GSM1200311","GSM1200312","GSM1200313"
"FAM225B",7.194013344,7.015321315,6.73689323,7.334518065,7.159298801,6.138864242,5.913066743,6.867745029,6.171858467,6.260025018,6.82141122,5.780280681,6.915964594,6.380136809,6.325749908,5.950043789,6.914062598,7.256710695,6.838863819,6.871851557
"FAM226A",6.143415899,5.913891516,6.246996393,5.903768798,6.381231636,5.800747871,6.457043021,4.510338493,6.180260315,6.151330368,6.432818721,6.820674288,5.905683855,5.620067434,5.685106511,6.18734734,6.47347555,5.931920711,6.216464,6.355998485
"FAM226B",6.143415899,5.913891516,6.246996393,5.903768798,6.381231636,5.800747871,6.457043021,4.510338493,6.180260315,6.151330368,6.432818721,6.820674288,5.905683855,5.620067434,5.685106511,6.18734734,6.47347555,5.931920711,6.216464,6.355998485
"FAM228A",4.841664048,5.519326545,5.467567297,5.245275988,5.498886492,4.782945585,4.640870001,4.657983254,4.542324621,4.600625837,5.63920439,4.66658936,4.646942862,4.928921101,4.886771706,5.010094145,5.052312542,5.318641931,5.222458048,5.554703966
"FAM239A",6.1213175845,5.8957956405,6.3590347485,6.44722625,6.341346743,5.4125617965,6.040138779,5.570199328,5.588473199,5.8374699735,6.4544613805,6.2370526,5.507069066,5.409533512,5.3826608375,5.1711799445,6.2647309325,6.226341293,6.6013736885,6.427222078
"FAM239B",4.761769618,3.879485025,3.581013809,5.065201808,4.474971506,3.465800601,6.1309359,3.895204413,3.189096357,5.267512261,3.368507991,4.397769755,3.620859454,3.228506859,3.82879143,3.424887024,3.760413799,3.228506859,4.379843913,3.473163098
"FAM241A",9.247064318,9.056445037,8.658329895,8.482029421,9.077443076,9.18898644,8.742628835,9.276508648,9.21723968,8.780308131,8.34804623,7.991121041,8.878936392,8.474681725,8.52274931,7.959120192,8.814671602,8.471170607,8.596464086,8.406112248
"FAM30A",8.2703676495,7.890801068,8.376447982,7.494993252,7.7443408785,8.0345620175,7.9585852015,7.3013455635,8.763951852,7.956376175,8.327938804,8.994605325,7.8800578865,8.1319182365,8.253467705,8.588424112,8.412055887,8.035219983,8.451591582,8.361724976
"FAM3B",4.084866848,5.053464945,3.806954005,4.903652945,3.768209439,5.076562938,4.271469585,4.049108607,4.289698376,4.374091413,4.307718826,4.239656994,5.139857081,4.43172485,4.305413392,4.315577668,4.230058481,4.302721739,5.75441331,4.174695133
"FAM3C",6.42997865966667,6.78463701866667,7.55695020833333,6.76477959633333,7.16894884033333,6.396717157,6.67012153433333,5.95480975633333,6.436638136,6.74984231766667,7.38993839666667,7.91399544133333,6.834980728,6.90191969166667,6.82309686933333,7.67667441533333,7.41600781433333,7.24015178766667,7.20699448566667,7.08581029466667
"FAM43A",8.924012887,8.70275931,7.743594603,7.357450534,7.43684689,8.782951101,8.393459099,8.974936617,9.40769579,9.057209662,8.116097745,7.626655192,7.760914517,7.819123043,7.942186423,7.963308072,7.716868275,7.612587988,8.143391946,8.316038879
"FAM47E-STBD1",6.290541328,6.023259272,5.632769546,6.206645478,5.749555627,6.223377184,6.545449048,6.748539739,6.371907281,6.606492465,6.051528731,5.733679778,5.910921066,5.812590209,5.549350476,6.040038773,5.914088571,5.665569985,5.90774712,5.967576166
"FAM50B",7.741469715,7.600912436,7.63066787,7.54109975,7.505891199,7.514483591,7.529433714,7.684211983,8.058704857,8.046481318,7.326359793,6.744696186,6.677714549,6.728311883,6.311969564,7.082980315,7.527908034,7.358760125,7.571022631,7.425007536
"FAM53C",9.715975957,9.312752999,9.636660208,9.617291596,9.437522794,9.495356201,9.730429815,9.70542458,9.456695765,9.306463079,10.1106783,9.745060851,10.21257199,10.39060719,10.17883291,10.23444948,9.780571976,10.11127266,10.39971289,10.03226785
"FAM72A",8.507833647,8.191397319,7.452256267,7.497548046,7.561667659,7.648014332,7.539714842,8.282194329,7.999329519,7.21714148,6.921249903,6.885884757,7.582473568,7.274140739,7.526041271,6.970884849,7.418157311,7.547628464,7.345402992,6.925594956
"FAM72B",8.507833647,8.191397319,7.452256267,7.497548046,7.561667659,7.648014332,7.539714842,8.282194329,7.999329519,7.21714148,6.921249903,6.885884757,7.582473568,7.274140739,7.526041271,6.970884849,7.418157311,7.547628464,7.345402992,6.925594956
"FAM72C",8.507833647,8.191397319,7.452256267,7.497548046,7.561667659,7.648014332,7.539714842,8.282194329,7.999329519,7.21714148,6.921249903,6.885884757,7.582473568,7.274140739,7.526041271,6.970884849,7.418157311,7.547628464,7.345402992,6.925594956
"FAM72D",8.507833647,8.191397319,7.452256267,7.497548046,7.561667659,7.648014332,7.539714842,8.282194329,7.999329519,7.21714148,6.921249903,6.885884757,7.582473568,7.274140739,7.526041271,6.970884849,7.418157311,7.547628464,7.345402992,6.925594956
"FAM76B",6.85174377066667,6.90946212766667,7.21360578333333,7.09742799866667,7.10839843733333,8.01467958,7.671635828,7.589080523,7.77686462733333,7.76552034766667,7.386594616,7.40823395,7.80021696666667,7.72022692966667,7.63925284,8.164779889,7.59186751533333,7.525186365,7.427179758,7.165188572
"FAM81B",4.966375179,5.916055504,4.599085193,6.026487464,4.684387321,4.446265467,3.921956904,4.797574036,4.090688105,4.65469619,4.422062529,4.019979043,4.298528851,3.696139972,4.226056339,3.957024342,3.830676992,3.925009448,4.015321835,4.210207311
"FAM86B1",5.818919194,5.948281585,5.798411557,5.762607511,6.070352221,7.002981017,7.170280395,7.381088786,6.970550062,7.417034241,5.73328043,6.896862751,6.448880836,6.401527414,6.618570631,6.153680272,5.954786035,5.7192852,5.80051978,5.95866635
"FAM86B2",5.818919194,5.948281585,5.798411557,5.762607511,6.070352221,7.002981017,7.170280395,7.381088786,6.970550062,7.417034241,5.73328043,6.896862751,6.448880836,6.401527414,6.618570631,6.153680272,5.954786035,5.7192852,5.80051978,5.95866635
"FAM86B2-DT",7.109653113,7.439080646,7.6144209135,7.5388049595,7.9385304585,7.402181806,7.6719028025,6.762580716,7.421778692,7.146592952,7.1943377345,8.1072617695,7.3422676745,7.4848236545,7.0270029235,7.5736497195,7.3569981835,7.4526422705,7.832520042,7.27872628
"FAM86C1P",5.818919194,5.948281585,5.798411557,5.762607511,6.070352221,7.002981017,7.170280395,7.381088786,6.970550062,7.417034241,5.73328043,6.896862751,6.448880836,6.401527414,6.618570631,6.153680272,5.954786035,5.7192852,5.80051978,5.95866635
"FAM86DP",5.818919194,5.948281585,5.798411557,5.762607511,6.070352221,7.002981017,7.170280395,7.381088786,6.970550062,7.417034241,5.73328043,6.896862751,6.448880836,6.401527414,6.618570631,6.153680272,5.954786035,5.7192852,5.80051978,5.95866635
"FAM86FP",5.818919194,5.948281585,5.798411557,5.762607511,6.070352221,7.002981017,7.170280395,7.381088786,6.970550062,7.417034241,5.73328043,6.896862751,6.448880836,6.401527414,6.618570631,6.153680272,5.954786035,5.7192852,5.80051978,5.95866635
"FAM89A",8.302495346,7.885451702,7.658283006,7.534253891,7.937215336,7.150790565,6.665666623,7.738309654,7.59356447,7.033497975,6.767264912,7.242731508,7.110740186,6.991102073,7.148678625,6.606673224,7.672234871,7.348403252,7.469705865,6.665068321
"FAM95C",5.817546132,5.520626456,4.918937269,5.219916081,5.947275681,5.626109319,5.336410836,4.734666225,5.991905437,5.339568903,4.98770339,5.268833971,5.463168771,5.385039663,4.696861786,4.601171874,5.118792661,5.355816805,5.511470544,5.19420072
"FAM98A",7.887730721,7.4132357075,7.3060865355,7.2113329035,7.1292669355,6.899468577,7.044927388,6.8937666635,6.982466557,7.347445365,7.148118175,7.1174364935,7.2170358605,7.17400143,6.847148728,7.114546857,6.7636503255,7.13754056,7.180363864,7.200171685
"FAM98B",9.3084453565,9.199163702,8.8095756065,8.5931005215,8.886878563,8.3444243125,8.284667724,8.542161585,8.618707904,8.6274221315,8.028959603,7.9240109915,7.124492407,7.089567001,7.17757559,7.292251811,8.8171160015,7.97879003,8.0513904395,7.93858675
"FANCA",5.139119138,5.531980087,5.129025974,4.975593654,5.003065584,5.998510718,5.771220274,6.065757029,5.762385009,5.392423005,5.315597637,5.619943546,6.104730113,5.966065099,5.474349783,5.949211784,5.163020613,5.297487573,5.746597401,5.499585627
"FANCF",7.945991596,8.08519298,7.4785618655,7.544202413,7.5316832215,7.8666941735,7.6163556415,7.9672119175,8.2450813605,8.507580192,7.1626680245,7.1642804695,6.7772900295,6.881700576,6.9928636255,7.251766473,7.7000273365,6.93271398,6.628939376,7.138020785
"FANCG",7.467244854,7.448689511,7.254654322,7.029554345,7.155816191,8.126930918,8.33652895,7.890427563,8.092452843,8.235280032,7.034862219,8.085229496,7.945886223,7.904410079,7.80648158,7.990846659,7.176519716,7.321589703,7.24178451,7.391606197
"FANCI",7.388888682,7.675592987,7.001042439,6.718820047,7.154596809,7.186341148,7.32490766,7.401152166,7.227885902,7.333225232,6.607935628,6.575090056,6.44997015,6.401613397,6.158152433,6.29880724,6.66368001,6.539143765,6.551962769,6.756548234
"FANCL",8.930702877,8.171699132,7.890437352,7.505175675,7.872675191,8.099083169,7.769361921,8.33460454,7.773950342,7.84856088,6.960131112,7.525403857,8.053636096,7.363436803,7.082269408,6.873817237,7.468155388,7.752093724,7.01297419,7.109534426
"FANCM",6.55214438,6.57477133,6.459434756,5.811752708,6.294987259,6.274501095,6.370540318,6.039698143,6.699621388,6.555480423,5.728289401,6.428266304,5.73586417,5.947203192,5.70855534,5.932616474,6.325130343,5.881079798,5.812088359,6.060779015
"FANK1",6.429816873,6.45878219,5.83565056,5.89859402,6.298809921,5.379911346,6.148617971,5.364316683,6.090794702,5.890159609,5.588199446,5.957534464,5.435474837,5.247605696,5.716752473,5.485553738,5.742571481,5.762627396,5.903230106,5.690309563
"FAR1",8.400927205,8.316172731,8.1697207735,8.401192378,8.1488392495,9.449509593,8.8219191415,9.430221865,9.40691971,9.101296479,8.0971006015,8.560059018,9.020642434,9.0968148975,8.883187551,8.8661313595,7.9565513775,8.181488763,7.884083561,8.0890021
"FAR2",7.9071694105,7.770719674,7.287925345,7.130372624,7.370893736,7.473974324,7.3266340325,8.157296616,7.8116109875,7.5799636655,6.8063679145,6.933130035,7.1895718845,7.2288370815,7.01518968,6.4417920055,7.425821769,6.9677012935,7.3532892785,6.8173605325
"FAR2P2",5.399472453,5.483842377,6.483875284,6.447344935,5.820087048,7.487990634,7.493858688,6.69807103,7.215101463,7.558865293,6.236322129,6.50135061,5.941064731,6.440686136,7.14011889,6.103124016,6.14939934,6.483477981,5.843097153,6.437686719
"FARP2",6.195546021,6.488501189,6.267870357,6.557249145,6.738658281,7.494505486,7.606967816,7.76610173,7.729146007,7.487997841,6.717935163,7.879232258,8.016257673,7.740073843,7.750681918,7.97303251,6.576078507,6.736125921,6.553140734,6.864682117
"FARSA",8.065573662,7.903926623,7.58518525,7.340162168,7.619851986,8.672698873,8.756168056,8.832438021,8.754849217,8.666553495,7.136223374,8.502070405,7.895635988,7.946130902,7.966799318,7.645854734,7.533035602,6.718337356,7.131292686,7.26446131
"FARSB",6.078147497,5.7138236185,5.939437414,6.161976782,6.0734712145,4.913889828,4.8848193395,4.290456718,5.004745928,4.808759823,5.9128164485,6.0375754,6.0869194005,5.4304673285,5.5170584115,5.719011213,5.572377238,5.5296354535,5.4407017255,5.713852628
"FAS",8.32991594825,8.43252138575,8.081547684,8.1241468555,8.1910125565,8.64952351825,8.9920170025,9.41176617325,8.972015929,9.31713695375,7.6808882665,8.309237362,8.2329886935,8.765849854,8.462937934,8.291608731,8.23044811325,8.24073151575,7.6134123375,7.7141010035
"FASLG",7.425105975,8.143094017,6.0885903625,6.264822053,6.0353395095,8.235625309,7.4686265375,8.060467712,8.1377372115,8.5628614405,6.3782445745,6.7794318605,6.300088711,6.3972326695,6.379566088,6.537981313,6.6272049305,6.1371282985,5.8808889245,6.4245385535
"FASN",7.29249984,7.061982955,7.19797367,6.949928689,6.921213428,6.34622452,6.406481587,6.264233762,6.511832424,6.540493184,7.332639209,6.56216191,6.707998262,6.603667125,6.628644558,6.857876437,6.915340492,7.099655526,7.080561829,7.06552572
"FASTKD1",9.359208463,9.563600405,8.855704029,8.464136313,8.729762809,9.12156076,9.154719653,9.114794509,9.384229556,9.266966585,8.201780372,8.664139683,7.793338462,8.104605137,7.973809126,8.464324937,8.35840801,7.971713341,8.550273843,8.067436537
"FASTKD2",6.988907724,6.909324928,7.304624417,7.109469236,6.972447255,7.387412077,7.150691781,6.909897939,7.285338748,7.170506941,6.345671435,6.651335992,6.782063505,6.933025968,7.018448548,6.579331702,6.554224045,6.769760355,6.101503004,6.289450083
"FASTKD3",9.029038273,8.569763345,8.279836623,8.568057575,8.465200749,9.230352385,8.850785609,9.108342839,9.032683346,9.140205222,8.496371641,7.836935993,8.386729987,8.194250345,8.657447937,8.386136842,8.392805509,8.224096564,8.206127741,8.477944922
"FAXDC2",8.855418132,9.010136546,8.7275161965,8.869284236,7.8490755755,8.1113404495,7.3726581555,9.228059203,7.520395881,8.653408056,7.5489751325,7.823796953,7.653872545,7.621731993,8.0597343995,7.5886918705,7.9204387735,7.388307098,7.880544567,7.7552327045
"FBLL1",6.45100362,6.674806223,6.529419256,6.879722452,7.028108317,6.409155814,6.547277641,6.029461297,6.511125813,6.19603555,7.163844141,6.359158513,6.057056923,6.407112863,6.261388354,6.679619665,6.998278373,7.205248288,7.145486474,7.151118248
"FBLN2",6.862999933,6.240261675,6.620990944,6.455966705,6.203529319,5.808382473,5.959805231,5.99926411,5.802488297,5.966878506,6.598439195,6.411675436,6.269617578,6.57558541,6.847171261,6.808082439,6.564963632,6.230042499,6.543768054,6.707993139
"FBLN5",6.325106131,7.608353154,7.584531975,7.431966933,7.629254062,6.657169119,7.427287022,6.678411971,7.03435519,7.383808609,6.60666419,6.871589994,6.311867374,6.503697061,5.873289736,6.463026428,7.242088102,5.971051538,6.652524556,6.694740927
"FBN2",6.9087742875,7.0027992785,6.208783802,6.4221134235,6.2125564855,5.8910778205,5.274833811,6.721332143,6.54363773,5.402808376,6.2760564155,5.75826085,6.145494791,5.981920338,6.9999100435,5.895863463,6.294360903,5.9628250065,6.998177251,6.367894852
"FBP1",9.958391277,9.611950762,9.300126159,9.529188224,9.618263151,9.807564249,9.687679206,10.54846689,9.953175159,9.425033183,9.985150578,9.348601387,10.24032792,10.09322914,10.36662484,9.912780441,9.814831284,9.75447705,9.513982634,10.08673282
"FBRS",6.765072919,6.641457937,6.871527702,6.885587637,6.864869621,7.089509827,7.518670418,7.623277112,7.11967275,7.246723865,6.767839342,7.183910803,7.263091148,7.390332846,7.283828955,7.073884307,6.242440844,6.510165339,6.569822256,6.567861835
"FBRSL1",7.29832291,7.221603479,7.656152697,7.63483283,7.587860289,7.325987176,7.570112073,7.144974808,7.342688072,7.004677249,7.147029412,8.16055227,8.750434409,8.412570596,7.600916579,8.05167775,6.986212958,8.08593883,7.858208064,7.165746515
"FBXL16",8.421581847,8.238960291,9.088690641,8.668543029,9.646368666,8.386759702,8.904166089,7.655141629,8.67517071,9.012348178,8.27006157,8.1740662,7.306332816,7.643317179,7.798127779,7.605002366,8.30945499,8.015340248,8.45452541,8.149292275
"FBXL17",7.038382762,7.12032242333333,7.48748362166667,7.17166265733333,7.42838091866667,6.845223217,6.76992027366667,6.475100427,6.69267141233333,6.76848048166667,7.01239464166667,7.304169494,6.86229246466667,6.77466558433333,6.50782480933333,7.01889535,7.312642764,6.752380409,6.84541058133333,6.81928902166667
"FBXL20",6.5127194125,6.449014993,5.9664088205,6.0998027365,6.2492759905,5.8120255865,6.0334675145,5.8254949985,5.8964095455,5.887511218,5.6256850215,6.985694014,6.80967687,6.476582909,6.289173637,6.666128976,5.845453364,5.5472819135,5.9166278105,5.5005315845
"FBXL4",6.695278557,6.745799264,6.1605282025,6.118534687,6.237875318,7.0971551005,6.817592361,7.1127541265,6.905275863,7.156125685,5.523011186,6.1807115995,5.803285984,5.9775751575,6.05014245,5.9237001795,6.224672624,5.477202069,5.9176903355,5.637937274
"FBXL6",7.291504052,7.162271542,7.249315453,7.206936717,7.189840903,7.898372011,7.98458028,8.066083759,7.956517009,7.970391502,7.010475248,7.783075848,7.925402454,8.047420928,8.047369928,7.901217461,7.064396389,7.071986642,7.079792823,7.059812382
"FBXO11",4.611592547,4.545617981,4.752341509,4.773864793,4.694320783,4.738062108,4.726439125,4.884140395,4.448006235,4.231882154,5.205365942,4.927816398,5.647596944,4.859255706,5.350215224,5.160605933,5.202119234,5.585911645,5.12586702,5.386741647
"FBXO16",8.61672821033333,8.43733008,9.41430208966667,9.14297803333333,9.28210843533333,8.428771715,8.61626492066667,8.12917722,8.46992376233333,8.51412084366667,9.341496315,9.130281787,9.0155404,9.170791774,9.15082763033333,9.22897143366667,8.980975423,9.32121775066667,9.435440523,9.346708519
"FBXO21",9.127052897,9.289354831,9.755000158,9.501132666,9.787058175,8.672183908,8.81229404,8.043755247,8.899443011,8.871710617,9.617669033,9.272496151,9.323133865,9.512051795,9.257264598,9.747170611,9.486308609,9.684091911,9.517470624,9.547930402
"FBXO22",7.12134901225,7.004370311,6.54335333825,6.45878858025,6.63123870025,7.36967962975,7.106309781,7.41482366225,7.47808291875,7.32789309675,6.1793753,6.60276391025,6.33560727775,6.3838038515,6.485002269,6.324293029,6.55427690175,6.20036649375,6.3454537575,6.19779337375
"FBXO28",7.62387341575,7.39077581725,7.18852253,7.01660067375,7.285813842,7.89662668725,7.7747103035,7.956206436,8.203708535,8.05642694675,7.09412251225,7.2860265935,7.1862012045,7.43537017925,7.506826477,7.3435368855,7.32784200175,7.06988587775,6.90098738475,7.06787959
"FBXO3",5.91426912766667,5.98242122166667,6.86632029466667,6.764321039,6.60552437133333,6.96909939666667,6.95132791033333,6.71066878333333,6.74442393533333,6.618387385,6.832719459,7.12561286733333,7.29092938033333,7.149069761,7.11277147666667,7.34657646766667,6.79282042766667,6.937703503,6.75440910666667,6.79862738733333
"FBXO30",7.073277009,7.2381021545,6.3796533995,6.218850369,6.3523945315,6.4156009205,6.3097670515,6.847286039,7.142950257,7.306441558,6.1675209955,6.002239435,6.075050671,6.2176580145,6.279758503,6.075443688,6.1056684855,6.147960292,5.9178737405,6.117605528
"FBXO32",6.44215770425,6.92724801975,7.9045028375,8.2205800265,7.8890271315,6.3205191565,6.7672112245,5.906353909,6.481650622,6.58556692125,7.32787563175,6.48194629025,6.722760181,7.0434235445,6.6428152665,7.02412945075,6.9441441545,7.74809675625,6.88745795725,7.2020179305
"FBXO33",9.395574275,9.1387299,10.25791759,10.1925556,10.0193659475,9.5167064095,9.592654131,9.1721700215,9.3448942175,9.5399481455,10.414088415,10.2912770665,10.681514035,10.64277237,10.52440691,10.7885976,10.069578658,10.434563035,10.50961015,10.419750205
"FBXO38",7.9248089835,7.8599600175,7.578035227,7.7647724645,7.85758593,8.7451902975,8.9468107755,8.8986196575,9.0777831425,8.9949507775,7.4637972415,8.655236165,8.326832165,8.7556837455,8.5160546545,8.744311022,7.8084703375,7.602259087,7.761211982,7.543189938
